lead_id,created_date,source,budget_tier,company_size,converted
1363,2026-04-10,organic,low,32,False
1364,2026-02-16,referral,enterprise,18,False
1365,2026-07-14,referral,enterprise,15,False
1366,2026-07-03,cold_outreach,mid,4,False
1367,2026-05-11,organic,enterprise,8,False
1368,2026-05-25,paid_search,mid,12,False
1369,2026-07-14,referral,mid,19,True
1370,2026-04-21,organic,enterprise,10,False
1371,2026-05-17,cold_outreach,low,14,False
1372,2026-06-16,referral,enterprise,21,False
1373,2026-07-24,cold_outreach,low,70,False
1374,2026-04-25,referral,mid,13,False
1375,2026-04-19,event,low,14,False
1376,2026-02-28,cold_outreach,mid,55,False
1377,2026-07-08,event,enterprise,43,False
1378,2026-03-15,event,low,6,False
1379,2026-04-29,referral,low,38,False
1380,2026-04-06,cold_outreach,mid,217,False
1381,2026-03-28,referral,low,18,False
1382,2026-04-08,event,enterprise,18,False
1383,2026-05-04,organic,mid,48,True
1384,2026-03-12,organic,low,197,False
1385,2026-05-27,paid_search,low,42,True
1386,2026-03-20,paid_search,low,25,False
1387,2026-05-10,event,low,23,False
1388,2026-03-23,organic,mid,19,True
1389,2026-04-12,event,low,56,False
1390,2026-05-31,referral,low,5,False
1391,2026-07-07,cold_outreach,low,11,False
1392,2026-02-24,event,low,65,False
1393,2026-06-30,paid_search,mid,3,False
1394,2026-03-26,paid_search,enterprise,23,True
1395,2026-04-24,organic,mid,290,False
1396,2026-07-16,paid_search,low,26,False
1397,2026-07-20,referral,enterprise,30,True
1398,2026-06-23,cold_outreach,enterprise,22,False
1399,2026-05-07,paid_search,enterprise,152,False
1400,2026-03-28,cold_outreach,low,16,False
1401,2026-02-18,paid_search,mid,22,False
1402,2026-06-08,referral,mid,12,False
1403,2026-07-01,paid_search,enterprise,9,True
1404,2026-06-28,organic,enterprise,7,False
1405,2026-07-20,referral,low,23,False
1406,2026-07-17,referral,enterprise,4,True
1407,2026-04-24,paid_search,enterprise,33,False
1408,2026-03-04,cold_outreach,low,8,False
1409,2026-04-11,event,enterprise,9,False
1410,2026-05-13,event,mid,10,False
1411,2026-07-23,referral,enterprise,9,False
1412,2026-04-11,paid_search,mid,13,False
1413,2026-08-03,paid_search,enterprise,3,True
1414,2026-07-09,event,enterprise,19,False
1415,2026-06-17,referral,mid,20,True
1416,2026-03-07,event,mid,68,False
1417,2026-06-22,referral,enterprise,42,False
1418,2026-05-15,paid_search,mid,5,False
1419,2026-04-06,organic,enterprise,10,False
1420,2026-04-26,paid_search,enterprise,2,False
1421,2026-04-27,paid_search,low,56,False
1422,2026-05-10,referral,mid,61,False
1423,2026-06-07,event,mid,12,False
1424,2026-07-10,event,mid,37,False
1425,2026-04-21,cold_outreach,mid,13,False
1426,2026-06-26,referral,low,3,False
1427,2026-06-18,paid_search,low,24,True
1428,2026-02-16,paid_search,low,23,False
1429,2026-04-01,organic,enterprise,39,False
1430,2026-07-11,paid_search,enterprise,26,False
1431,2026-05-20,referral,mid,9,False
1432,2026-03-22,referral,mid,3,False
1433,2026-04-14,organic,low,100,False
1434,2026-04-03,organic,enterprise,97,False
1435,2026-04-20,paid_search,mid,112,False
1436,2026-02-20,paid_search,enterprise,20,False
1437,2026-05-24,cold_outreach,enterprise,15,False
1438,2026-07-02,cold_outreach,mid,44,False
1439,2026-06-02,organic,low,26,False
1440,2026-04-09,event,low,19,False
1441,2026-08-02,referral,enterprise,111,True
1442,2026-07-12,organic,mid,11,False
1443,2026-06-06,organic,low,7,True
1444,2026-05-21,referral,low,3,False
1445,2026-06-25,paid_search,low,7,False
1446,2026-04-26,paid_search,low,2,False
1447,2026-06-21,cold_outreach,enterprise,59,False
1448,2026-07-23,event,enterprise,25,False
1449,2026-04-11,paid_search,enterprise,12,False
1450,2026-05-11,event,low,28,False
1451,2026-06-28,cold_outreach,enterprise,15,True
1452,2026-03-16,organic,enterprise,26,False
1453,2026-06-01,event,mid,62,True
1454,2026-04-10,event,low,199,False
1455,2026-02-11,event,mid,34,False
1456,2026-07-18,event,enterprise,10,False
1457,2026-03-26,paid_search,enterprise,18,False
1458,2026-05-31,organic,enterprise,12,False
1459,2026-07-04,cold_outreach,low,23,False
1460,2026-06-14,organic,mid,45,False
1461,2026-07-07,organic,low,4,False
1462,2026-04-23,event,low,7,False
1463,2026-02-17,organic,enterprise,75,False
1464,2026-03-17,paid_search,low,17,False
1465,2026-07-05,organic,enterprise,37,False
1466,2026-03-16,cold_outreach,low,9,False
1467,2026-03-05,event,low,12,False
1468,2026-05-12,event,low,3,False
1469,2026-05-28,paid_search,low,5,False
1470,2026-07-08,event,low,27,False
1471,2026-06-10,event,mid,15,False
1472,2026-03-28,event,low,7,False
1473,2026-03-06,paid_search,enterprise,4,False
1474,2026-06-09,cold_outreach,mid,8,False
1475,2026-04-18,referral,low,26,False
1476,2026-07-14,event,low,17,False
1477,2026-07-27,event,mid,32,False
1478,2026-06-07,organic,mid,19,False
1479,2026-07-16,cold_outreach,mid,5,False
1480,2026-06-22,referral,enterprise,5,False
1481,2026-07-08,paid_search,low,16,False
1482,2026-04-01,cold_outreach,mid,17,False
1483,2026-08-01,event,enterprise,48,False
1484,2026-04-11,organic,enterprise,193,False
1485,2026-05-16,cold_outreach,low,2,False
1486,2026-07-10,paid_search,mid,13,True
1487,2026-05-06,organic,mid,58,False
1488,2026-03-19,cold_outreach,enterprise,9,False
1489,2026-07-03,organic,mid,5,False
1490,2026-07-11,paid_search,enterprise,97,False
1491,2026-04-12,referral,low,35,False
1492,2026-03-17,organic,low,6,False
1493,2026-07-24,event,mid,21,False
1494,2026-02-28,cold_outreach,mid,72,False
1495,2026-03-12,cold_outreach,low,5,False
1496,2026-05-15,referral,low,2,False
1497,2026-03-08,organic,enterprise,4,False
1498,2026-03-06,referral,mid,13,False
1499,2026-04-29,paid_search,enterprise,7,True
1500,2026-06-13,event,low,18,False
1501,2026-07-09,organic,enterprise,29,False
1502,2026-05-03,event,mid,17,False
1503,2026-02-12,referral,enterprise,1,True
1504,2026-04-15,event,enterprise,39,False
1505,2026-06-23,paid_search,mid,39,False
1506,2026-02-26,organic,mid,19,True
1507,2026-03-27,referral,mid,17,False
1508,2026-06-30,paid_search,enterprise,14,False
1509,2026-07-01,paid_search,low,25,False
1510,2026-03-07,organic,enterprise,28,False
1511,2026-03-15,referral,enterprise,23,True
1512,2026-07-14,paid_search,low,20,True
1513,2026-03-16,event,enterprise,9,False
1514,2026-02-21,referral,enterprise,138,False
1515,2026-02-26,cold_outreach,low,14,False
1516,2026-03-21,referral,enterprise,8,True
1517,2026-05-26,paid_search,low,164,False
1518,2026-07-12,paid_search,enterprise,13,False
1519,2026-03-23,paid_search,low,148,False
1520,2026-06-26,organic,low,7,False
1521,2026-06-30,event,enterprise,31,False
1522,2026-07-23,paid_search,enterprise,38,True
1523,2026-02-17,organic,mid,23,False
1524,2026-05-19,cold_outreach,enterprise,10,False
1525,2026-06-25,organic,enterprise,11,True
1526,2026-03-25,cold_outreach,low,98,False
1527,2026-08-04,cold_outreach,mid,12,False
1528,2026-02-16,referral,mid,58,False
1529,2026-07-03,event,enterprise,60,True
1530,2026-03-27,referral,low,10,False
1531,2026-06-01,event,mid,34,False
1532,2026-02-28,organic,enterprise,13,False
1533,2026-02-12,referral,low,38,False
1534,2026-07-05,cold_outreach,mid,9,False
1535,2026-07-29,referral,enterprise,18,False
1536,2026-06-23,event,mid,3,False
1537,2026-05-06,cold_outreach,mid,74,False
1538,2026-03-24,organic,enterprise,6,True
1539,2026-05-29,organic,enterprise,4,False
1540,2026-03-26,referral,mid,3,False
1541,2026-04-06,event,low,21,False
1542,2026-03-27,referral,mid,7,False
1543,2026-05-16,paid_search,enterprise,7,False
1544,2026-07-05,referral,low,16,False
1545,2026-04-19,referral,low,11,False
1546,2026-05-17,organic,enterprise,3,False
1547,2026-02-16,paid_search,enterprise,14,True
1548,2026-05-31,referral,mid,3,False
1549,2026-05-29,cold_outreach,low,76,False
1550,2026-03-24,paid_search,low,5,False
1551,2026-08-05,paid_search,enterprise,26,False
1552,2026-07-18,cold_outreach,enterprise,81,False
1553,2026-05-16,organic,mid,2,False
1554,2026-05-11,cold_outreach,enterprise,15,False
1555,2026-04-25,cold_outreach,mid,2,False
1556,2026-05-26,paid_search,mid,9,False
1557,2026-05-01,organic,low,16,False
1558,2026-04-27,referral,enterprise,32,False
1559,2026-07-11,paid_search,enterprise,10,True
1560,2026-03-24,referral,low,41,False
1561,2026-06-13,referral,mid,10,False
1562,2026-02-15,referral,mid,19,False
1563,2026-06-27,cold_outreach,mid,126,False
1564,2026-03-24,cold_outreach,enterprise,12,False
1565,2026-05-26,cold_outreach,enterprise,7,False
1566,2026-05-05,event,low,217,False
1567,2026-06-28,cold_outreach,mid,2,False
1568,2026-05-02,referral,low,14,False
1569,2026-05-28,paid_search,low,4,False
1570,2026-03-08,organic,enterprise,25,False
1571,2026-06-18,cold_outreach,low,39,False
1572,2026-04-11,paid_search,enterprise,14,False
1573,2026-04-12,cold_outreach,enterprise,20,False
1574,2026-08-04,organic,enterprise,41,False
1575,2026-05-01,paid_search,mid,22,False
1576,2026-05-01,event,low,12,False
1577,2026-04-20,organic,low,16,False
1578,2026-04-08,paid_search,low,13,False
1579,2026-02-16,referral,enterprise,33,False
1580,2026-07-04,referral,mid,5,False
1581,2026-07-02,organic,low,13,False
1582,2026-04-02,event,mid,13,False
1583,2026-06-04,referral,low,20,False
1584,2026-02-17,cold_outreach,low,40,False
1585,2026-07-07,event,low,19,False
1586,2026-06-06,event,low,18,False
1587,2026-03-30,cold_outreach,mid,22,False
1588,2026-08-01,paid_search,mid,10,False
1589,2026-05-09,event,enterprise,11,True
1590,2026-07-29,organic,mid,163,False
1591,2026-07-23,cold_outreach,enterprise,36,False
1592,2026-03-07,event,mid,8,False
1593,2026-03-14,organic,low,57,False
1594,2026-04-09,organic,enterprise,14,False
1595,2026-06-25,referral,enterprise,77,False
1596,2026-06-26,referral,low,39,False
1597,2026-04-26,event,low,8,False
1598,2026-06-30,event,mid,47,False
1599,2026-03-26,event,enterprise,5,False
1600,2026-03-15,organic,enterprise,7,False
1601,2026-05-28,referral,mid,38,False
1602,2026-07-27,paid_search,mid,4,False
1603,2026-05-25,paid_search,enterprise,60,True
1604,2026-02-22,paid_search,mid,180,False
1605,2026-06-27,organic,mid,118,True
1606,2026-03-25,organic,low,17,False
1607,2026-04-08,paid_search,low,16,False
1608,2026-04-01,referral,low,39,False
1609,2026-03-16,event,enterprise,13,True
1610,2026-02-10,referral,enterprise,36,False
1611,2026-07-19,event,low,149,False
1612,2026-03-11,cold_outreach,mid,12,False
1613,2026-07-26,organic,enterprise,49,False
1614,2026-02-16,paid_search,enterprise,3,True
1615,2026-06-29,paid_search,low,39,False
1616,2026-07-18,event,enterprise,9,True
1617,2026-05-13,paid_search,enterprise,11,False
1618,2026-02-22,paid_search,mid,1,False
1619,2026-04-19,paid_search,mid,65,True
1620,2026-03-29,paid_search,mid,53,True
1621,2026-08-07,cold_outreach,enterprise,9,False
1622,2026-06-08,organic,mid,28,True
1623,2026-03-09,paid_search,enterprise,41,False
1624,2026-02-25,organic,enterprise,16,True
1625,2026-04-13,referral,low,13,False
1626,2026-04-10,organic,low,104,False
1627,2026-02-10,organic,low,6,False
1628,2026-07-10,organic,enterprise,13,False
1629,2026-02-16,paid_search,low,8,False
1630,2026-05-05,referral,mid,96,True
1631,2026-06-01,paid_search,enterprise,7,False
1632,2026-02-19,referral,low,14,False
1633,2026-06-06,organic,enterprise,26,True
1634,2026-04-15,organic,mid,89,False
1635,2026-05-31,organic,mid,10,False
1636,2026-02-21,paid_search,enterprise,8,False
1637,2026-04-16,referral,mid,21,False
1638,2026-03-18,event,mid,15,False
1639,2026-05-27,paid_search,mid,9,False
1640,2026-04-24,event,low,11,False
1641,2026-07-21,cold_outreach,mid,24,False
1642,2026-07-09,organic,enterprise,24,False
1643,2026-07-11,referral,mid,78,False
1644,2026-06-19,organic,enterprise,10,False
1645,2026-07-09,organic,enterprise,30,False
1646,2026-08-07,referral,mid,8,False
1647,2026-03-16,event,enterprise,25,False
1648,2026-06-17,organic,mid,21,False
1649,2026-02-19,paid_search,enterprise,12,False
1650,2026-06-25,event,low,23,True
1651,2026-06-12,organic,mid,45,False
1652,2026-03-04,cold_outreach,low,15,False
1653,2026-06-10,paid_search,mid,187,False
1654,2026-07-10,cold_outreach,enterprise,6,False
1655,2026-08-06,cold_outreach,mid,446,False
1656,2026-05-20,cold_outreach,low,16,False
1657,2026-03-07,cold_outreach,low,5,False
1658,2026-06-16,paid_search,mid,13,False
1659,2026-02-11,referral,mid,54,True
1660,2026-04-28,event,mid,10,False
1661,2026-06-05,organic,enterprise,15,False
1662,2026-05-05,event,low,1,False
1663,2026-03-05,event,enterprise,4,False
1664,2026-05-21,event,low,49,False
1665,2026-02-26,cold_outreach,low,10,False
1666,2026-03-08,event,mid,111,False
1667,2026-05-19,organic,mid,8,False
1668,2026-07-13,paid_search,low,4,False
1669,2026-04-11,cold_outreach,enterprise,6,False
1670,2026-04-22,referral,low,14,False
1671,2026-05-08,organic,enterprise,40,False
1672,2026-02-18,organic,enterprise,22,False
1673,2026-06-06,event,enterprise,40,False
1674,2026-02-16,organic,low,6,False
1675,2026-03-13,cold_outreach,low,7,False
1676,2026-07-06,event,mid,30,False
1677,2026-05-17,paid_search,mid,19,False
1678,2026-07-27,event,enterprise,10,False
1679,2026-03-03,referral,mid,10,False
1680,2026-03-21,referral,low,32,False
1681,2026-05-12,cold_outreach,mid,36,False
1682,2026-06-30,referral,enterprise,24,True
1683,2026-05-29,referral,mid,69,False
1684,2026-04-08,organic,low,141,False
1685,2026-05-10,paid_search,mid,10,False
1686,2026-04-23,cold_outreach,mid,12,False
1687,2026-03-13,cold_outreach,mid,8,False
1688,2026-06-22,event,mid,31,False
1689,2026-08-06,referral,mid,16,False
1690,2026-03-12,referral,low,12,False
1691,2026-07-31,event,mid,58,False
1692,2026-06-08,organic,mid,8,False
1693,2026-07-30,referral,low,35,False
1694,2026-02-13,paid_search,enterprise,9,True
1695,2026-07-25,event,low,3,False
1696,2026-03-27,paid_search,enterprise,25,False
1697,2026-05-31,referral,enterprise,7,False
1698,2026-06-14,organic,low,6,False
1699,2026-03-29,organic,enterprise,18,False
1700,2026-07-07,organic,enterprise,14,False
1701,2026-02-28,paid_search,mid,34,False
1702,2026-03-20,organic,enterprise,92,True
1703,2026-02-11,organic,enterprise,34,False
1704,2026-03-26,organic,low,8,False
1705,2026-02-25,referral,low,9,False
1706,2026-04-11,organic,enterprise,27,False
1707,2026-07-31,organic,low,4,False
1708,2026-08-01,event,mid,8,False
1709,2026-05-02,event,enterprise,37,False
1710,2026-07-25,event,enterprise,46,False
1711,2026-02-19,event,mid,38,False
1712,2026-02-24,event,enterprise,13,False
1713,2026-04-20,referral,low,44,False
1714,2026-05-03,organic,enterprise,3,True
1715,2026-06-15,referral,enterprise,50,False
1716,2026-03-27,organic,mid,3,False
1717,2026-03-07,cold_outreach,enterprise,12,False
1718,2026-06-28,referral,low,50,True
1719,2026-03-02,referral,low,26,True
1720,2026-02-26,event,enterprise,19,True
1721,2026-04-26,organic,low,8,False
1722,2026-03-30,organic,mid,21,False
1723,2026-07-11,paid_search,mid,150,False
1724,2026-06-22,cold_outreach,mid,79,False
1725,2026-05-21,cold_outreach,enterprise,87,True
1726,2026-07-05,event,low,11,False
1727,2026-05-12,organic,low,30,False
1728,2026-02-22,event,low,9,True
1729,2026-05-25,cold_outreach,mid,7,True
1730,2026-06-27,referral,enterprise,70,False
1731,2026-05-27,event,low,22,True
1732,2026-02-12,cold_outreach,low,11,False
1733,2026-07-14,cold_outreach,mid,50,False
1734,2026-02-10,organic,low,8,False
1735,2026-04-01,organic,mid,10,True
1736,2026-06-17,organic,enterprise,14,False
1737,2026-05-03,referral,low,33,False
1738,2026-03-30,cold_outreach,low,11,False
1739,2026-05-03,organic,enterprise,100,True
1740,2026-08-04,cold_outreach,low,93,False
1741,2026-04-16,event,mid,23,False
1742,2026-06-04,organic,enterprise,19,False
1743,2026-06-17,organic,low,79,False
1744,2026-05-26,cold_outreach,mid,22,False
1745,2026-05-23,event,mid,5,False
1746,2026-02-27,organic,mid,74,False
1747,2026-04-15,referral,mid,2,False
1748,2026-04-13,referral,mid,22,False
1749,2026-03-19,organic,enterprise,6,False
1750,2026-05-13,cold_outreach,mid,8,False
1751,2026-03-19,event,mid,3,True
1752,2026-06-12,paid_search,enterprise,9,False
1753,2026-05-25,cold_outreach,enterprise,24,False
1754,2026-03-04,paid_search,enterprise,8,True
1755,2026-07-14,cold_outreach,low,18,False
1756,2026-08-06,paid_search,enterprise,29,False
1757,2026-07-02,referral,low,28,False
1758,2026-08-05,organic,mid,2,False
1759,2026-02-19,event,mid,14,False
1760,2026-03-19,organic,enterprise,29,False
1761,2026-03-13,referral,mid,16,False
1762,2026-05-30,paid_search,enterprise,20,True
1763,2026-07-05,cold_outreach,mid,29,False
1764,2026-04-25,cold_outreach,enterprise,29,False
1765,2026-05-15,organic,mid,11,True
1766,2026-06-05,cold_outreach,low,116,False
1767,2026-03-03,event,low,5,False
1768,2026-06-25,cold_outreach,low,12,False
1769,2026-05-04,organic,mid,31,False
1770,2026-07-27,referral,enterprise,11,False
1771,2026-04-02,event,low,60,False
1772,2026-06-18,event,mid,70,False
1773,2026-03-30,cold_outreach,low,2,False
1774,2026-06-10,organic,low,6,False
1775,2026-07-23,cold_outreach,low,14,False
1776,2026-03-06,cold_outreach,mid,34,False
1777,2026-04-26,event,mid,19,False
1778,2026-04-24,referral,enterprise,30,True
1779,2026-04-12,organic,mid,10,False
1780,2026-06-17,organic,low,32,False
1781,2026-05-26,event,enterprise,36,False
1782,2026-07-03,paid_search,low,12,False
1783,2026-02-26,referral,low,10,False
1784,2026-03-31,event,low,37,False
1785,2026-05-31,referral,low,23,False
1786,2026-05-14,referral,mid,31,True
1787,2026-03-26,organic,mid,20,False
1788,2026-05-24,cold_outreach,enterprise,38,False
1789,2026-03-13,organic,low,16,False
1790,2026-05-14,cold_outreach,enterprise,9,False
1791,2026-08-05,organic,enterprise,11,False
1792,2026-03-31,event,low,64,False
1793,2026-07-11,paid_search,mid,11,False
1794,2026-08-02,referral,enterprise,29,False
1795,2026-03-11,paid_search,enterprise,1,False
1796,2026-07-15,referral,low,12,False
1797,2026-07-21,paid_search,mid,44,False
1798,2026-03-23,paid_search,low,10,False
1799,2026-03-30,paid_search,mid,17,False
1800,2026-04-02,cold_outreach,mid,14,False
1801,2026-04-21,referral,enterprise,29,False
1802,2026-03-19,organic,low,17,False
1803,2026-05-15,paid_search,low,4,False
1804,2026-06-13,event,enterprise,11,False
1805,2026-04-05,referral,mid,20,False
1806,2026-06-24,event,enterprise,12,False
1807,2026-05-20,cold_outreach,mid,62,False
1808,2026-03-02,paid_search,mid,19,False
1809,2026-05-26,referral,enterprise,4,False
1810,2026-04-30,referral,mid,21,True
1811,2026-05-23,event,low,17,False
1812,2026-06-11,organic,mid,93,False
1813,2026-03-20,referral,mid,45,False
1814,2026-06-08,cold_outreach,enterprise,74,False
1815,2026-06-08,organic,enterprise,52,False
1816,2026-03-16,referral,mid,28,False
1817,2026-07-12,organic,low,10,False
1818,2026-06-29,paid_search,low,11,False
1819,2026-04-21,organic,enterprise,5,False
1820,2026-07-19,event,enterprise,42,False
1821,2026-06-29,event,low,5,False
1822,2026-03-07,organic,enterprise,100,False
1823,2026-03-29,event,mid,6,False
1824,2026-02-28,organic,mid,5,True
1825,2026-04-14,paid_search,enterprise,33,False
1826,2026-03-10,event,low,199,False
1827,2026-04-14,event,mid,14,False
1828,2026-07-22,referral,mid,9,False
1829,2026-04-30,cold_outreach,low,7,True
1830,2026-07-28,referral,low,10,False
1831,2026-06-04,event,low,33,False
1832,2026-02-11,organic,enterprise,7,False
1833,2026-05-24,cold_outreach,enterprise,32,False
1834,2026-04-25,referral,enterprise,6,False
1835,2026-04-11,cold_outreach,enterprise,12,False
1836,2026-06-22,referral,enterprise,40,False
1837,2026-02-12,referral,mid,113,False
1838,2026-07-14,cold_outreach,enterprise,7,False
1839,2026-06-08,cold_outreach,mid,5,False
1840,2026-07-15,cold_outreach,low,35,False
1841,2026-05-28,event,enterprise,29,False
1842,2026-03-23,organic,low,13,False
1843,2026-03-29,event,low,10,False
1844,2026-03-10,referral,mid,22,True
1845,2026-06-17,organic,enterprise,4,False
1846,2026-06-13,organic,low,24,False
1847,2026-05-28,event,mid,29,False
1848,2026-02-17,paid_search,low,13,False
1849,2026-03-15,cold_outreach,low,30,False
1850,2026-07-09,organic,enterprise,19,False
1851,2026-05-17,paid_search,mid,2,False
1852,2026-06-07,cold_outreach,mid,8,False
1853,2026-04-18,cold_outreach,low,13,False
1854,2026-04-20,event,mid,4,False
1855,2026-07-14,organic,low,36,False
1856,2026-06-23,referral,mid,6,True
1857,2026-04-13,referral,enterprise,29,True
1858,2026-04-11,cold_outreach,low,3,False
1859,2026-03-21,referral,enterprise,9,False
1860,2026-05-16,referral,enterprise,7,False
1861,2026-06-25,organic,low,22,False
1862,2026-05-21,cold_outreach,low,24,False
1863,2026-04-27,event,mid,8,False
1864,2026-06-29,cold_outreach,enterprise,241,False
1865,2026-07-10,paid_search,low,31,True
1866,2026-04-13,paid_search,low,237,False
1867,2026-04-22,organic,enterprise,23,False
1868,2026-04-25,paid_search,low,11,False
1869,2026-02-18,referral,low,9,True
1870,2026-07-01,referral,mid,52,False
1871,2026-07-12,referral,mid,8,False
1872,2026-04-11,event,low,69,False
1873,2026-04-11,referral,enterprise,8,True
1874,2026-07-18,event,low,16,True
1875,2026-04-21,paid_search,enterprise,40,False
1876,2026-07-01,paid_search,mid,39,False
1877,2026-08-08,organic,low,197,False
1878,2026-04-12,organic,mid,3,False
1879,2026-03-11,organic,low,85,False
1880,2026-03-01,paid_search,mid,141,False
1881,2026-05-30,paid_search,enterprise,11,False
1882,2026-02-21,cold_outreach,enterprise,5,False
1883,2026-04-28,cold_outreach,low,6,False
1884,2026-06-06,organic,mid,13,False
1885,2026-06-07,referral,enterprise,41,False
1886,2026-04-15,organic,low,8,False
1887,2026-06-19,paid_search,low,22,False
1888,2026-06-28,organic,mid,5,False
1889,2026-03-07,cold_outreach,mid,11,False
1890,2026-03-01,referral,enterprise,108,False
1891,2026-05-19,event,enterprise,22,False
1892,2026-05-27,organic,mid,13,False
1893,2026-05-04,event,mid,83,False
1894,2026-07-13,paid_search,low,38,False
1895,2026-05-09,referral,enterprise,8,False
1896,2026-02-28,organic,mid,24,False
1897,2026-07-12,event,low,17,False
1898,2026-06-18,event,low,70,False
1899,2026-04-23,paid_search,mid,29,False
1900,2026-05-30,event,low,7,False
1901,2026-07-06,event,enterprise,10,True
1902,2026-05-08,event,enterprise,8,False
1903,2026-05-05,paid_search,enterprise,31,False
1904,2026-05-23,paid_search,low,51,False
1905,2026-03-17,event,mid,11,False
1906,2026-04-12,event,enterprise,2,False
1907,2026-07-18,referral,mid,61,False
1908,2026-04-25,referral,mid,48,False
1909,2026-04-08,event,mid,18,False
1910,2026-06-01,paid_search,enterprise,141,False
1911,2026-02-19,cold_outreach,mid,46,False
1912,2026-06-28,cold_outreach,low,23,False
1913,2026-03-27,cold_outreach,enterprise,11,False
1914,2026-05-30,paid_search,enterprise,21,True
1915,2026-06-09,organic,mid,37,False
1916,2026-04-22,paid_search,enterprise,153,True
1917,2026-07-08,organic,low,30,False
1918,2026-07-05,cold_outreach,enterprise,13,False
1919,2026-05-18,event,low,8,False
1920,2026-06-09,referral,enterprise,85,False
1921,2026-04-02,organic,low,13,False
1922,2026-04-20,event,low,6,False
1923,2026-04-07,event,enterprise,28,False
1924,2026-03-03,referral,low,15,False
1925,2026-05-22,event,mid,31,False
1926,2026-03-25,paid_search,mid,57,False
1927,2026-05-16,event,enterprise,58,False
1928,2026-08-02,paid_search,enterprise,21,False
1929,2026-02-13,referral,enterprise,1,False
1930,2026-05-27,cold_outreach,low,37,False
1931,2026-06-11,organic,low,6,False
1932,2026-05-10,organic,low,19,False
1933,2026-03-06,organic,low,34,False
1934,2026-05-23,cold_outreach,low,2,False
1935,2026-07-05,event,mid,31,True
1936,2026-05-05,referral,low,13,True
1937,2026-05-14,organic,low,28,False
1938,2026-05-26,paid_search,mid,35,False
1939,2026-05-21,organic,mid,6,False
1940,2026-08-05,event,enterprise,10,True
1941,2026-02-28,cold_outreach,low,15,False
1942,2026-03-24,paid_search,enterprise,17,False
1943,2026-04-13,cold_outreach,low,12,False
1944,2026-06-10,referral,mid,10,False
1945,2026-03-26,event,low,18,False
1946,2026-03-11,referral,enterprise,7,False
1947,2026-03-05,event,mid,34,True
1948,2026-05-25,event,enterprise,60,False
1949,2026-07-26,event,mid,82,True
1950,2026-07-19,referral,mid,41,False
1951,2026-06-22,organic,enterprise,15,False
1952,2026-07-08,referral,mid,48,False
1953,2026-08-03,event,low,24,False
1954,2026-02-13,referral,enterprise,6,False
1955,2026-03-14,paid_search,enterprise,8,False
1956,2026-04-21,event,mid,16,False
1957,2026-04-10,cold_outreach,enterprise,25,False
1958,2026-07-20,organic,low,15,False
1959,2026-05-04,event,mid,35,True
1960,2026-08-04,paid_search,mid,34,False
1961,2026-04-25,event,enterprise,9,False
1962,2026-04-14,organic,low,9,False
1963,2026-08-08,referral,low,209,False
1964,2026-03-02,organic,enterprise,4,False
1965,2026-06-16,referral,mid,8,True
1966,2026-05-03,event,low,38,False
1967,2026-04-08,referral,enterprise,45,False
1968,2026-05-27,paid_search,low,10,False
1969,2026-06-20,cold_outreach,mid,3,False
1970,2026-04-23,organic,mid,29,False
1971,2026-03-11,organic,mid,43,True
1972,2026-07-16,referral,low,84,False
1973,2026-06-11,paid_search,mid,12,False
1974,2026-03-02,paid_search,low,10,False
1975,2026-07-09,referral,enterprise,4,True
1976,2026-06-01,organic,mid,55,True
1977,2026-05-31,event,mid,59,True
1978,2026-04-06,cold_outreach,low,67,False
1979,2026-06-11,cold_outreach,mid,10,False
1980,2026-04-25,referral,mid,5,False
1981,2026-03-15,referral,low,25,False
1982,2026-03-13,event,enterprise,12,False
1983,2026-06-29,referral,mid,50,True
1984,2026-05-16,event,low,47,False
1985,2026-06-17,organic,mid,18,False
1986,2026-05-21,organic,enterprise,6,False
1987,2026-07-18,event,low,12,False
1988,2026-02-19,organic,low,146,False
1989,2026-05-04,referral,low,32,False
1990,2026-02-14,event,enterprise,3,False
1991,2026-07-04,organic,low,4,False
1992,2026-07-05,referral,low,19,False
1993,2026-04-14,organic,mid,22,False
1994,2026-05-05,paid_search,enterprise,34,False
1995,2026-04-13,organic,mid,11,False
1996,2026-06-28,referral,mid,18,False
1997,2026-08-05,paid_search,enterprise,49,False
1998,2026-03-13,referral,mid,7,False
1999,2026-04-04,event,mid,12,False
2000,2026-07-30,referral,mid,101,False
