lead_id,event_id,event_date,event_type
1124,evt_00011900,2026-06-06,email_open
1124,evt_00011897,2026-06-09,email_open
1125,evt_00011901,2026-04-30,email_open
1125,evt_00011902,2026-05-31,email_click
1125,evt_00011904,2026-06-15,website_visit
1125,evt_00011903,2026-07-06,email_open
1126,evt_00011909,2026-04-23,website_visit
1126,evt_00011907,2026-05-10,website_visit
1126,evt_00011906,2026-05-17,website_visit
1126,evt_00011908,2026-06-02,email_open
1126,evt_00011911,2026-06-05,email_open
1126,evt_00011910,2026-07-18,demo_request
1126,evt_00011912,2026-07-24,email_open
1126,evt_00011905,2026-08-01,email_open
1127,evt_00011914,2026-07-30,website_visit
1127,evt_00011913,2026-07-31,demo_request
1127,evt_00011919,2026-08-01,email_open
1127,evt_00011915,2026-08-02,email_open
1127,evt_00011916,2026-08-02,email_open
1127,evt_00011920,2026-08-04,email_open
1127,evt_00011918,2026-08-05,email_click
1127,evt_00011921,2026-08-05,form_fill
1127,evt_00011917,2026-08-07,email_open
1127,evt_00011922,2026-08-07,email_click
1128,evt_00011928,2026-06-30,website_visit
1128,evt_00011925,2026-07-07,website_visit
1128,evt_00011924,2026-07-20,email_click
1128,evt_00011923,2026-07-31,website_visit
1128,evt_00011927,2026-07-31,email_open
1128,evt_00011926,2026-08-05,email_open
1129,evt_00011932,2026-06-18,email_open
1129,evt_00011930,2026-07-02,website_visit
1129,evt_00011929,2026-07-11,email_open
1129,evt_00011931,2026-07-17,email_click
1129,evt_00011934,2026-07-17,email_open
1129,evt_00011933,2026-08-03,website_visit
1130,evt_00011936,2026-07-08,email_open
1130,evt_00011935,2026-07-09,email_open
1130,evt_00011937,2026-07-09,email_open
1130,evt_00011957,2026-07-11,email_open
1130,evt_00011948,2026-07-13,email_click
1130,evt_00011950,2026-07-13,email_open
1130,evt_00011958,2026-07-13,website_visit
1130,evt_00011938,2026-07-16,website_visit
1130,evt_00011943,2026-07-18,email_click
1130,evt_00011953,2026-07-20,email_open
1130,evt_00011955,2026-07-20,email_click
1130,evt_00011941,2026-07-21,email_open
1130,evt_00011945,2026-07-23,email_open
1130,evt_00011939,2026-07-25,email_open
1130,evt_00011954,2026-07-25,email_open
1130,evt_00011946,2026-07-27,email_open
1130,evt_00011944,2026-07-28,website_visit
1130,evt_00011956,2026-07-28,email_open
1130,evt_00011952,2026-07-29,website_visit
1130,evt_00011951,2026-07-30,email_open
1130,evt_00011959,2026-08-02,website_visit
1130,evt_00011940,2026-08-04,email_open
1130,evt_00011947,2026-08-05,website_visit
1130,evt_00011949,2026-08-06,email_click
1130,evt_00011942,2026-08-08,email_open
1131,evt_00011960,2026-04-26,email_click
1131,evt_00011961,2026-06-26,email_open
1132,evt_00011962,2026-06-20,website_visit
1132,evt_00011964,2026-07-23,email_open
1132,evt_00011963,2026-08-05,email_click
1133,evt_00011965,2026-07-19,website_visit
1134,evt_00011974,2026-05-15,website_visit
1134,evt_00011970,2026-05-20,email_click
1134,evt_00011966,2026-05-21,website_visit
1134,evt_00011971,2026-05-22,website_visit
1134,evt_00011981,2026-05-22,website_visit
1134,evt_00011976,2026-05-27,website_visit
1134,evt_00011986,2026-05-29,email_open
1134,evt_00011975,2026-06-12,email_open
1134,evt_00011980,2026-06-12,website_visit
1134,evt_00011978,2026-06-19,demo_request
1134,evt_00011967,2026-06-24,email_open
1134,evt_00011972,2026-06-30,email_click
1134,evt_00011983,2026-07-02,email_open
1134,evt_00011979,2026-07-04,email_click
1134,evt_00011984,2026-07-05,email_click
1134,evt_00011968,2026-07-08,email_open
1134,evt_00011969,2026-07-09,email_open
1134,evt_00011982,2026-07-22,website_visit
1134,evt_00011973,2026-07-23,website_visit
1134,evt_00011977,2026-07-29,website_visit
1134,evt_00011985,2026-08-01,email_open
1135,evt_00011993,2026-06-12,email_open
1135,evt_00011989,2026-06-21,email_open
1135,evt_00011990,2026-06-26,demo_request
1135,evt_00011992,2026-07-11,email_open
1135,evt_00011995,2026-07-13,website_visit
1135,evt_00011991,2026-07-14,website_visit
1135,evt_00011988,2026-07-30,email_open
1135,evt_00011994,2026-08-05,email_open
1135,evt_00011987,2026-08-07,email_open
1136,evt_00011999,2026-04-10,email_open
1136,evt_00011997,2026-04-19,website_visit
1136,evt_00011998,2026-04-23,email_open
1136,evt_00011996,2026-07-09,email_open
1137,evt_00012027,2026-03-03,email_open
1137,evt_00012008,2026-03-06,website_visit
1137,evt_00012004,2026-03-09,website_visit
1137,evt_00012007,2026-03-11,email_click
1137,evt_00012002,2026-03-12,website_visit
1137,evt_00012011,2026-03-12,email_open
1137,evt_00012045,2026-03-19,email_open
1137,evt_00012017,2026-03-20,email_open
1137,evt_00012024,2026-03-22,email_open
1137,evt_00012014,2026-03-26,email_open
1137,evt_00012025,2026-04-01,email_open
1137,evt_00012013,2026-04-09,form_fill
1137,evt_00012026,2026-04-10,form_fill
1137,evt_00012021,2026-04-22,email_click
1137,evt_00012051,2026-04-23,email_open
1137,evt_00012044,2026-04-27,website_visit
1137,evt_00012052,2026-04-30,email_click
1137,evt_00012003,2026-05-01,email_click
1137,evt_00012018,2026-05-04,form_fill
1137,evt_00012036,2026-05-04,email_open
1137,evt_00012039,2026-05-08,email_open
1137,evt_00012015,2026-05-10,email_open
1137,evt_00012046,2026-05-12,demo_request
1137,evt_00012049,2026-05-13,email_click
1137,evt_00012053,2026-05-14,form_fill
1137,evt_00012019,2026-05-16,email_open
1137,evt_00012037,2026-05-20,email_click
1137,evt_00012035,2026-05-22,email_open
1137,evt_00012005,2026-05-24,email_open
1137,evt_00012043,2026-05-25,email_open
1137,evt_00012012,2026-05-28,form_fill
1137,evt_00012040,2026-05-29,email_click
1137,evt_00012022,2026-06-03,form_fill
1137,evt_00012031,2026-06-11,email_open
1137,evt_00012050,2026-06-13,email_open
1137,evt_00012048,2026-06-22,email_open
1137,evt_00012001,2026-06-23,website_visit
1137,evt_00012042,2026-06-24,email_click
1137,evt_00012020,2026-06-26,email_open
1137,evt_00012016,2026-07-01,email_open
1137,evt_00012006,2026-07-07,email_click
1137,evt_00012010,2026-07-12,website_visit
1137,evt_00012023,2026-07-14,website_visit
1137,evt_00012033,2026-07-17,email_open
1137,evt_00012028,2026-07-18,email_open
1137,evt_00012029,2026-07-19,website_visit
1137,evt_00012032,2026-07-20,form_fill
1137,evt_00012030,2026-07-22,email_click
1137,evt_00012038,2026-07-22,website_visit
1137,evt_00012009,2026-07-24,email_open
1137,evt_00012041,2026-07-27,email_open
1137,evt_00012034,2026-07-30,website_visit
1137,evt_00012000,2026-08-02,website_visit
1137,evt_00012047,2026-08-06,website_visit
1138,evt_00012062,2026-05-22,form_fill
1138,evt_00012058,2026-05-24,website_visit
1138,evt_00012057,2026-06-03,website_visit
1138,evt_00012063,2026-06-07,email_open
1138,evt_00012064,2026-06-21,email_click
1138,evt_00012061,2026-06-24,email_open
1138,evt_00012060,2026-06-26,email_open
1138,evt_00012055,2026-06-27,email_open
1138,evt_00012056,2026-07-09,email_open
1138,evt_00012054,2026-07-20,website_visit
1138,evt_00012059,2026-08-07,email_click
1139,evt_00012067,2026-06-26,email_open
1139,evt_00012066,2026-07-22,email_open
1139,evt_00012068,2026-07-24,website_visit
1139,evt_00012065,2026-08-06,email_open
1140,evt_00012077,2026-06-10,website_visit
1140,evt_00012071,2026-07-02,email_open
1140,evt_00012076,2026-07-11,demo_request
1140,evt_00012069,2026-07-15,website_visit
1140,evt_00012070,2026-07-15,email_open
1140,evt_00012072,2026-07-20,website_visit
1140,evt_00012078,2026-07-24,email_click
1140,evt_00012074,2026-07-29,website_visit
1140,evt_00012073,2026-07-31,email_open
1140,evt_00012075,2026-08-02,email_open
1140,evt_00012079,2026-08-06,email_open
1141,evt_00012080,2026-07-02,email_open
1142,evt_00012088,2026-07-29,email_open
1142,evt_00012091,2026-07-29,website_visit
1142,evt_00012096,2026-07-29,website_visit
1142,evt_00012087,2026-07-31,email_click
1142,evt_00012084,2026-08-01,email_open
1142,evt_00012086,2026-08-01,website_visit
1142,evt_00012095,2026-08-01,demo_request
1142,evt_00012081,2026-08-03,website_visit
1142,evt_00012082,2026-08-03,email_open
1142,evt_00012085,2026-08-03,email_click
1142,evt_00012090,2026-08-03,email_open
1142,evt_00012092,2026-08-03,website_visit
1142,evt_00012093,2026-08-05,email_open
1142,evt_00012083,2026-08-06,email_open
1142,evt_00012089,2026-08-06,form_fill
1142,evt_00012094,2026-08-07,website_visit
1143,evt_00012098,2026-03-18,email_open
1143,evt_00012100,2026-06-15,email_click
1143,evt_00012097,2026-07-04,email_click
1143,evt_00012099,2026-07-12,email_open
1144,evt_00012101,2026-03-04,website_visit
1144,evt_00012102,2026-06-18,email_open
1144,evt_00012103,2026-07-23,website_visit
1145,evt_00012104,2026-05-16,website_visit
1145,evt_00012107,2026-06-04,demo_request
1145,evt_00012106,2026-06-15,email_open
1145,evt_00012105,2026-06-24,email_open
1146,evt_00012110,2026-07-12,email_open
1146,evt_00012112,2026-07-12,email_click
1146,evt_00012111,2026-07-18,email_click
1146,evt_00012108,2026-07-19,website_visit
1146,evt_00012109,2026-08-03,email_open
1147,evt_00012115,2026-03-12,website_visit
1147,evt_00012118,2026-03-30,email_open
1147,evt_00012122,2026-04-08,form_fill
1147,evt_00012114,2026-04-13,website_visit
1147,evt_00012121,2026-04-22,email_open
1147,evt_00012123,2026-05-15,email_click
1147,evt_00012116,2026-05-16,email_open
1147,evt_00012113,2026-05-21,email_open
1147,evt_00012120,2026-06-12,website_visit
1147,evt_00012124,2026-06-26,website_visit
1147,evt_00012117,2026-06-30,email_open
1147,evt_00012119,2026-07-26,email_open
1148,evt_00012130,2026-03-02,email_click
1148,evt_00012129,2026-04-10,email_open
1148,evt_00012128,2026-04-20,email_click
1148,evt_00012126,2026-05-11,email_click
1148,evt_00012127,2026-05-13,email_click
1148,evt_00012131,2026-05-31,form_fill
1148,evt_00012133,2026-06-04,form_fill
1148,evt_00012132,2026-06-12,email_open
1148,evt_00012125,2026-06-22,email_open
1148,evt_00012134,2026-07-08,website_visit
1149,evt_00012147,2026-05-10,email_open
1149,evt_00012143,2026-05-19,email_click
1149,evt_00012145,2026-05-21,website_visit
1149,evt_00012146,2026-05-24,website_visit
1149,evt_00012141,2026-06-27,website_visit
1149,evt_00012139,2026-06-29,email_open
1149,evt_00012144,2026-06-29,website_visit
1149,evt_00012140,2026-07-03,email_open
1149,evt_00012142,2026-07-05,email_open
1149,evt_00012135,2026-07-13,email_click
1149,evt_00012137,2026-07-17,website_visit
1149,evt_00012138,2026-07-22,email_click
1149,evt_00012136,2026-08-02,demo_request
1150,evt_00012150,2026-07-22,email_open
1150,evt_00012157,2026-07-24,email_open
1150,evt_00012155,2026-07-26,email_open
1150,evt_00012165,2026-07-26,email_click
1150,evt_00012168,2026-07-26,website_visit
1150,evt_00012167,2026-07-27,email_open
1150,evt_00012164,2026-07-28,email_open
1150,evt_00012160,2026-07-29,email_click
1150,evt_00012149,2026-07-30,form_fill
1150,evt_00012162,2026-07-30,website_visit
1150,evt_00012151,2026-07-31,demo_request
1150,evt_00012158,2026-07-31,email_open
1150,evt_00012159,2026-07-31,website_visit
1150,evt_00012152,2026-08-01,email_open
1150,evt_00012153,2026-08-02,demo_request
1150,evt_00012163,2026-08-02,email_open
1150,evt_00012148,2026-08-03,email_open
1150,evt_00012154,2026-08-03,email_open
1150,evt_00012156,2026-08-04,email_click
1150,evt_00012161,2026-08-05,form_fill
1150,evt_00012166,2026-08-06,form_fill
1150,evt_00012169,2026-08-08,website_visit
1151,evt_00012175,2026-04-02,website_visit
1151,evt_00012172,2026-04-07,website_visit
1151,evt_00012171,2026-05-28,email_open
1151,evt_00012170,2026-06-19,email_open
1151,evt_00012173,2026-06-19,email_open
1151,evt_00012176,2026-07-20,website_visit
1151,evt_00012174,2026-08-07,website_visit
1152,evt_00012178,2026-04-02,email_open
1152,evt_00012180,2026-04-15,email_click
1152,evt_00012179,2026-06-11,website_visit
1152,evt_00012177,2026-06-15,email_open
1152,evt_00012181,2026-06-17,email_open
1153,evt_00012187,2026-04-01,email_click
1153,evt_00012185,2026-05-28,website_visit
1153,evt_00012188,2026-06-20,website_visit
1153,evt_00012182,2026-06-21,email_open
1153,evt_00012186,2026-07-23,email_open
1153,evt_00012183,2026-07-27,email_open
1153,evt_00012184,2026-08-01,email_click
1154,evt_00012190,2026-05-07,email_open
1154,evt_00012189,2026-05-14,form_fill
1154,evt_00012199,2026-05-17,email_click
1154,evt_00012193,2026-06-06,website_visit
1154,evt_00012192,2026-06-07,email_open
1154,evt_00012194,2026-06-10,email_open
1154,evt_00012198,2026-06-29,email_click
1154,evt_00012197,2026-07-09,email_click
1154,evt_00012191,2026-07-13,email_open
1154,evt_00012196,2026-07-14,demo_request
1154,evt_00012195,2026-07-22,website_visit
1155,evt_00012204,2026-04-06,form_fill
1155,evt_00012201,2026-04-28,email_open
1155,evt_00012205,2026-05-09,email_click
1155,evt_00012207,2026-05-14,email_click
1155,evt_00012208,2026-05-28,email_click
1155,evt_00012202,2026-06-15,form_fill
1155,evt_00012200,2026-07-19,form_fill
1155,evt_00012203,2026-08-04,email_open
1155,evt_00012206,2026-08-04,website_visit
1156,evt_00012209,2026-08-04,email_click
1157,evt_00012211,2026-02-18,email_click
1157,evt_00012218,2026-03-18,website_visit
1157,evt_00012219,2026-03-18,email_open
1157,evt_00012212,2026-04-11,website_visit
1157,evt_00012213,2026-04-19,email_open
1157,evt_00012216,2026-06-04,website_visit
1157,evt_00012215,2026-06-12,email_open
1157,evt_00012214,2026-06-18,website_visit
1157,evt_00012210,2026-07-17,email_open
1157,evt_00012217,2026-08-06,form_fill
1158,evt_00012221,2026-04-30,email_open
1158,evt_00012226,2026-05-03,email_open
1158,evt_00012223,2026-05-22,email_click
1158,evt_00012225,2026-06-28,email_open
1158,evt_00012228,2026-07-18,email_open
1158,evt_00012227,2026-07-21,email_open
1158,evt_00012220,2026-07-25,website_visit
1158,evt_00012222,2026-07-30,email_open
1158,evt_00012224,2026-08-07,website_visit
1159,evt_00012247,2026-04-21,website_visit
1159,evt_00012252,2026-04-21,email_open
1159,evt_00012259,2026-05-04,website_visit
1159,evt_00012264,2026-05-04,email_open
1159,evt_00012266,2026-05-07,email_open
1159,evt_00012246,2026-05-10,form_fill
1159,evt_00012263,2026-05-18,email_click
1159,evt_00012236,2026-05-23,email_open
1159,evt_00012243,2026-05-30,website_visit
1159,evt_00012253,2026-05-31,website_visit
1159,evt_00012237,2026-06-01,email_open
1159,evt_00012251,2026-06-02,email_click
1159,evt_00012234,2026-06-03,email_open
1159,evt_00012255,2026-06-03,website_visit
1159,evt_00012241,2026-06-04,email_click
1159,evt_00012238,2026-06-08,email_open
1159,evt_00012239,2026-06-08,email_click
1159,evt_00012244,2026-06-12,website_visit
1159,evt_00012235,2026-06-19,email_click
1159,evt_00012249,2026-06-19,email_open
1159,evt_00012245,2026-06-22,form_fill
1159,evt_00012240,2026-06-26,demo_request
1159,evt_00012262,2026-06-28,website_visit
1159,evt_00012232,2026-06-29,website_visit
1159,evt_00012258,2026-06-29,website_visit
1159,evt_00012256,2026-07-01,form_fill
1159,evt_00012257,2026-07-03,email_click
1159,evt_00012265,2026-07-05,email_click
1159,evt_00012233,2026-07-06,email_open
1159,evt_00012242,2026-07-08,email_open
1159,evt_00012248,2026-07-09,email_click
1159,evt_00012254,2026-07-11,website_visit
1159,evt_00012260,2026-07-12,email_click
1159,evt_00012229,2026-07-13,email_open
1159,evt_00012250,2026-07-16,email_open
1159,evt_00012230,2026-07-21,email_open
1159,evt_00012261,2026-07-22,email_click
1159,evt_00012267,2026-07-30,email_open
1159,evt_00012231,2026-08-07,email_open
1160,evt_00012272,2026-06-30,email_open
1160,evt_00012269,2026-07-01,email_click
1160,evt_00012270,2026-07-16,email_open
1160,evt_00012275,2026-07-22,website_visit
1160,evt_00012271,2026-07-31,email_click
1160,evt_00012273,2026-08-02,email_click
1160,evt_00012276,2026-08-02,email_click
1160,evt_00012274,2026-08-06,email_open
1160,evt_00012268,2026-08-07,email_open
1161,evt_00012277,2026-07-16,email_open
1161,evt_00012282,2026-07-16,email_open
1161,evt_00012278,2026-07-17,email_open
1161,evt_00012281,2026-07-21,form_fill
1161,evt_00012284,2026-07-27,email_open
1161,evt_00012283,2026-07-29,email_open
1161,evt_00012280,2026-07-31,website_visit
1161,evt_00012286,2026-07-31,email_open
1161,evt_00012279,2026-08-01,email_open
1161,evt_00012285,2026-08-08,email_click
1162,evt_00012287,2026-04-16,email_click
1162,evt_00012289,2026-04-28,form_fill
1162,evt_00012295,2026-05-14,email_open
1162,evt_00012288,2026-06-19,form_fill
1162,evt_00012294,2026-07-02,email_click
1162,evt_00012292,2026-07-10,email_click
1162,evt_00012293,2026-07-21,email_open
1162,evt_00012291,2026-08-03,email_open
1162,evt_00012290,2026-08-05,form_fill
1163,evt_00012306,2026-04-10,website_visit
1163,evt_00012297,2026-04-16,email_open
1163,evt_00012299,2026-04-30,email_open
1163,evt_00012312,2026-05-07,email_open
1163,evt_00012307,2026-05-21,email_open
1163,evt_00012309,2026-05-21,website_visit
1163,evt_00012313,2026-05-28,email_open
1163,evt_00012311,2026-05-31,website_visit
1163,evt_00012305,2026-06-12,email_open
1163,evt_00012296,2026-06-19,website_visit
1163,evt_00012302,2026-06-23,email_open
1163,evt_00012298,2026-07-10,email_open
1163,evt_00012300,2026-07-16,email_open
1163,evt_00012303,2026-07-17,email_click
1163,evt_00012310,2026-07-17,website_visit
1163,evt_00012304,2026-07-19,email_open
1163,evt_00012308,2026-07-22,email_open
1163,evt_00012301,2026-08-07,email_open
1164,evt_00012315,2026-06-09,email_open
1164,evt_00012317,2026-06-10,email_open
1164,evt_00012316,2026-06-25,email_open
1164,evt_00012318,2026-06-28,website_visit
1164,evt_00012319,2026-07-06,email_open
1164,evt_00012314,2026-07-30,website_visit
1165,evt_00012321,2026-04-14,website_visit
1165,evt_00012323,2026-04-20,email_open
1165,evt_00012327,2026-04-21,email_click
1165,evt_00012325,2026-04-30,email_open
1165,evt_00012322,2026-06-30,website_visit
1165,evt_00012320,2026-07-05,email_open
1165,evt_00012326,2026-07-17,email_open
1165,evt_00012324,2026-07-31,email_open
1166,evt_00012329,2026-03-26,email_open
1166,evt_00012328,2026-05-10,email_open
1166,evt_00012332,2026-06-12,website_visit
1166,evt_00012331,2026-07-17,email_open
1166,evt_00012333,2026-07-17,email_open
1166,evt_00012330,2026-07-24,email_open
1167,evt_00012336,2026-04-01,website_visit
1167,evt_00012344,2026-04-01,website_visit
1167,evt_00012335,2026-04-08,email_open
1167,evt_00012345,2026-04-16,email_open
1167,evt_00012346,2026-04-24,email_open
1167,evt_00012340,2026-04-26,form_fill
1167,evt_00012341,2026-05-19,website_visit
1167,evt_00012337,2026-06-04,demo_request
1167,evt_00012347,2026-06-06,email_open
1167,evt_00012342,2026-06-08,website_visit
1167,evt_00012334,2026-06-16,website_visit
1167,evt_00012338,2026-06-19,website_visit
1167,evt_00012339,2026-07-26,email_click
1167,evt_00012348,2026-07-27,email_open
1167,evt_00012343,2026-07-30,email_click
1168,evt_00012350,2026-08-03,email_open
1168,evt_00012355,2026-08-04,email_open
1168,evt_00012357,2026-08-05,email_click
1168,evt_00012353,2026-08-06,email_open
1168,evt_00012356,2026-08-06,website_visit
1168,evt_00012359,2026-08-06,email_open
1168,evt_00012354,2026-08-07,email_click
1168,evt_00012358,2026-08-07,email_open
1168,evt_00012349,2026-08-08,email_click
1168,evt_00012351,2026-08-08,email_open
1168,evt_00012352,2026-08-08,email_open
1169,evt_00012374,2026-07-22,email_open
1169,evt_00012377,2026-07-22,email_open
1169,evt_00012365,2026-07-23,email_open
1169,evt_00012375,2026-07-24,demo_request
1169,evt_00012370,2026-07-25,form_fill
1169,evt_00012363,2026-07-27,email_open
1169,evt_00012367,2026-07-28,email_click
1169,evt_00012371,2026-07-29,email_open
1169,evt_00012379,2026-07-29,email_click
1169,evt_00012376,2026-07-31,email_open
1169,evt_00012373,2026-08-01,website_visit
1169,evt_00012366,2026-08-03,email_click
1169,evt_00012372,2026-08-03,website_visit
1169,evt_00012360,2026-08-05,website_visit
1169,evt_00012364,2026-08-05,website_visit
1169,evt_00012378,2026-08-05,form_fill
1169,evt_00012362,2026-08-06,email_click
1169,evt_00012368,2026-08-07,email_open
1169,evt_00012361,2026-08-08,email_click
1169,evt_00012369,2026-08-08,email_open
1170,evt_00012380,2026-07-22,email_click
1170,evt_00012383,2026-07-30,email_click
1170,evt_00012381,2026-08-02,email_open
1170,evt_00012382,2026-08-03,email_open
1171,evt_00012384,2026-04-04,email_click
1171,evt_00012385,2026-04-14,email_open
1172,evt_00012387,2026-03-16,email_open
1172,evt_00012389,2026-03-29,website_visit
1172,evt_00012394,2026-03-31,email_click
1172,evt_00012386,2026-04-03,demo_request
1172,evt_00012399,2026-04-05,email_open
1172,evt_00012397,2026-05-27,email_click
1172,evt_00012392,2026-05-28,email_open
1172,evt_00012395,2026-06-07,email_open
1172,evt_00012396,2026-06-11,email_open
1172,evt_00012398,2026-06-15,email_click
1172,evt_00012391,2026-07-15,website_visit
1172,evt_00012393,2026-07-15,email_open
1172,evt_00012390,2026-07-27,email_open
1172,evt_00012388,2026-07-28,email_open
1173,evt_00012405,2026-04-02,email_open
1173,evt_00012402,2026-05-26,email_open
1173,evt_00012403,2026-06-10,website_visit
1173,evt_00012400,2026-06-15,demo_request
1173,evt_00012404,2026-07-01,email_click
1173,evt_00012401,2026-07-23,email_open
1174,evt_00012415,2026-03-05,email_open
1174,evt_00012419,2026-03-08,email_open
1174,evt_00012424,2026-03-14,email_open
1174,evt_00012416,2026-03-24,website_visit
1174,evt_00012417,2026-03-28,email_open
1174,evt_00012420,2026-04-08,email_open
1174,evt_00012410,2026-04-18,email_open
1174,evt_00012425,2026-04-19,email_open
1174,evt_00012411,2026-04-22,email_click
1174,evt_00012412,2026-05-01,website_visit
1174,evt_00012422,2026-05-11,email_open
1174,evt_00012408,2026-05-19,email_open
1174,evt_00012421,2026-05-20,form_fill
1174,evt_00012418,2026-05-26,email_open
1174,evt_00012406,2026-06-17,email_click
1174,evt_00012407,2026-07-03,website_visit
1174,evt_00012413,2026-07-08,email_open
1174,evt_00012423,2026-07-19,website_visit
1174,evt_00012409,2026-07-29,email_click
1174,evt_00012414,2026-08-07,website_visit
1175,evt_00012429,2026-06-03,email_open
1175,evt_00012426,2026-06-07,email_open
1175,evt_00012427,2026-06-12,email_open
1175,evt_00012428,2026-06-29,website_visit
1176,evt_00012433,2026-06-01,email_open
1176,evt_00012435,2026-06-05,form_fill
1176,evt_00012431,2026-06-09,email_click
1176,evt_00012434,2026-06-17,email_open
1176,evt_00012432,2026-06-20,email_click
1176,evt_00012430,2026-06-29,form_fill
1176,evt_00012436,2026-07-14,form_fill
1176,evt_00012437,2026-08-01,demo_request
1177,evt_00012439,2026-02-21,email_open
1177,evt_00012452,2026-03-23,email_open
1177,evt_00012440,2026-04-07,website_visit
1177,evt_00012442,2026-04-20,email_click
1177,evt_00012445,2026-04-21,email_open
1177,evt_00012451,2026-04-28,email_click
1177,evt_00012444,2026-05-10,website_visit
1177,evt_00012449,2026-05-20,website_visit
1177,evt_00012447,2026-05-22,form_fill
1177,evt_00012450,2026-06-01,email_click
1177,evt_00012448,2026-07-13,website_visit
1177,evt_00012438,2026-07-16,email_click
1177,evt_00012443,2026-07-22,email_open
1177,evt_00012441,2026-07-27,email_click
1177,evt_00012446,2026-07-31,email_click
1178,evt_00012476,2026-03-24,website_visit
1178,evt_00012459,2026-03-28,website_visit
1178,evt_00012478,2026-04-07,website_visit
1178,evt_00012475,2026-04-09,website_visit
1178,evt_00012453,2026-04-12,website_visit
1178,evt_00012457,2026-04-13,email_open
1178,evt_00012483,2026-04-14,email_open
1178,evt_00012493,2026-04-16,email_open
1178,evt_00012477,2026-04-19,form_fill
1178,evt_00012467,2026-04-20,email_open
1178,evt_00012461,2026-04-21,form_fill
1178,evt_00012462,2026-05-03,website_visit
1178,evt_00012486,2026-05-03,website_visit
1178,evt_00012471,2026-05-08,email_open
1178,evt_00012463,2026-05-09,email_open
1178,evt_00012468,2026-05-12,email_open
1178,evt_00012464,2026-05-16,email_open
1178,evt_00012480,2026-06-01,email_open
1178,evt_00012458,2026-06-04,email_open
1178,evt_00012485,2026-06-10,email_open
1178,evt_00012466,2026-06-12,email_open
1178,evt_00012469,2026-06-13,form_fill
1178,evt_00012470,2026-06-15,email_open
1178,evt_00012489,2026-06-17,email_click
1178,evt_00012491,2026-06-22,email_click
1178,evt_00012456,2026-06-25,email_open
1178,evt_00012473,2026-06-25,form_fill
1178,evt_00012487,2026-07-03,email_click
1178,evt_00012472,2026-07-04,email_open
1178,evt_00012479,2026-07-10,email_open
1178,evt_00012482,2026-07-10,form_fill
1178,evt_00012481,2026-07-12,email_click
1178,evt_00012465,2026-07-16,email_click
1178,evt_00012490,2026-07-19,website_visit
1178,evt_00012488,2026-07-20,email_open
1178,evt_00012455,2026-07-28,email_open
1178,evt_00012492,2026-07-29,email_open
1178,evt_00012454,2026-07-30,email_open
1178,evt_00012474,2026-07-30,website_visit
1178,evt_00012460,2026-08-06,email_click
1178,evt_00012484,2026-08-07,website_visit
1179,evt_00012500,2026-02-20,email_open
1179,evt_00012496,2026-03-07,form_fill
1179,evt_00012495,2026-04-22,form_fill
1179,evt_00012497,2026-05-22,demo_request
1179,evt_00012498,2026-05-25,email_open
1179,evt_00012499,2026-06-13,email_open
1179,evt_00012494,2026-06-23,email_click
1180,evt_00012503,2026-05-27,website_visit
1180,evt_00012502,2026-06-02,email_open
1180,evt_00012504,2026-06-24,email_open
1180,evt_00012509,2026-06-25,form_fill
1180,evt_00012501,2026-06-27,form_fill
1180,evt_00012507,2026-07-01,website_visit
1180,evt_00012508,2026-07-10,email_open
1180,evt_00012506,2026-07-12,email_open
1180,evt_00012505,2026-08-03,form_fill
1181,evt_00012515,2026-03-01,email_open
1181,evt_00012520,2026-03-01,email_open
1181,evt_00012511,2026-03-27,website_visit
1181,evt_00012521,2026-04-09,email_open
1181,evt_00012512,2026-04-15,email_click
1181,evt_00012516,2026-05-19,email_open
1181,evt_00012517,2026-05-19,website_visit
1181,evt_00012514,2026-05-21,email_click
1181,evt_00012522,2026-05-22,email_open
1181,evt_00012518,2026-05-25,website_visit
1181,evt_00012519,2026-07-04,email_open
1181,evt_00012513,2026-07-12,email_open
1181,evt_00012510,2026-07-15,email_open
1182,evt_00012526,2026-05-06,form_fill
1182,evt_00012529,2026-05-14,website_visit
1182,evt_00012525,2026-05-21,email_open
1182,evt_00012523,2026-05-30,email_click
1182,evt_00012528,2026-06-03,email_open
1182,evt_00012527,2026-07-14,email_open
1182,evt_00012524,2026-08-03,email_click
1183,evt_00012530,2026-03-19,email_open
1183,evt_00012535,2026-05-15,email_open
1183,evt_00012532,2026-06-20,email_click
1183,evt_00012531,2026-06-25,email_open
1183,evt_00012534,2026-07-02,email_open
1183,evt_00012533,2026-07-03,email_open
1184,evt_00012540,2026-08-05,email_open
1184,evt_00012538,2026-08-07,website_visit
1184,evt_00012536,2026-08-08,email_open
1184,evt_00012537,2026-08-08,email_open
1184,evt_00012539,2026-08-08,email_open
1185,evt_00012544,2026-04-08,email_open
1185,evt_00012541,2026-04-12,email_open
1185,evt_00012543,2026-04-14,email_open
1185,evt_00012542,2026-05-03,website_visit
1185,evt_00012547,2026-05-03,email_click
1185,evt_00012545,2026-06-01,website_visit
1185,evt_00012551,2026-06-22,email_open
1185,evt_00012550,2026-07-01,email_open
1185,evt_00012548,2026-07-08,website_visit
1185,evt_00012546,2026-07-09,email_open
1185,evt_00012549,2026-07-14,email_click
1185,evt_00012552,2026-07-26,email_open
1186,evt_00012554,2026-03-13,website_visit
